hash,timestamp,input_addresses,input_values,output_addresses,output_values,fee
7313888c66222d3ed1f4e7f00caa1124378e3084db41bcff4ab45f7416b27d7c,1643314491,['68a2e49402e529f2b97cee875f27d12a61'],[0.43521399],"['714d933a74a1c045390802a19ba3f5b2ee', 'c688e64cc6c9cfe752e777fbfd20f0edfc', '57dc79b5d846ee6891e70b900a681fbd49', 'a0eda8720179ffd4f242412599cadb012b', '01c3ef7943ceab1f533b84a47a659a7ca3']","[0.18231268, 0.08068464, 0.06097901, 0.04707455, 0.06125985]",0.00290326
71e7545212c26c31a7badabd6d24feda436313ec450d521c274d8904f1e987b3,1643319236,['714d933a74a1c045390802a19ba3f5b2ee'],[3.21534231],['31da545c3b644ef18d1536ee7e86f25466'],[3.18561169],0.02973062
20783017a2fcbad629c26e2b2c6c2b66d998dfdbdc836ed1b90e451c01e84ed2,1643434349,['5718e78ddc5f65b810e00292a6f69f3f43'],[4.82885136],"['1ce37b10c54a2bb9ee4e1010871007b1b9', 'e7823a422eb566ac80671d684e17a48534', '575fefd9897d1f6ecfabd336768801dfb2']","[1.2209791, 0.84173647, 0.73427405]",0.02015851
577a760ec84697247fa9b9b92b4936c260b083925f03e2ce004baeb16a3ceb13,1643458536,"['1898beeb684fae0b8a6c8e760521fcb3be', 'f356066644ebb4c59e80cecc2698bbec79']","[3.66342439, 4.69460383]",['5718e78ddc5f65b810e00292a6f69f3f43'],[8.9567659],0.01394206
847ee3c90dd7ae05ed2d7383770977784241efc5cfb2c67b74034f1adc533bec,1643462787,"['fc4d038805914452f1832e9c15614afd5f', '50a2f80c864d124ccf368f3e5505b11c5e', 'f356066644ebb4c59e80cecc2698bbec79']","[7.01294442, 5.81154315, 0.1913178]","['a34befdebd0038a906d33cdf6be8430099', '57dc79b5d846ee6891e70b900a681fbd49', '07379709b32648049da2752090d830c1bb', '01c3ef7943ceab1f533b84a47a659a7ca3', 'c688e64cc6c9cfe752e777fbfd20f0edfc']","[4.50286582, 1.53105568, 3.15374962, 0.6320205, 3.15995269]",0.03616106
b837e81c357aa91526d32381cdfd8cf67e2743f4a1438e0ab433c9aba2663d0c,1643513336,"['c6f46a8d7a1b9164847192d700cd9047ed', '466e6ef2593b995224662a73ffa118584b', '4a32ecc1f191e2628ea52a1075d0a5fee4']","[8.46061864, 2.26903478, 5.98165529]",['877b1c8bec92d5b567c7de412ec7669f64'],[16.68064092],0.03066779
75e8d3e101182995d9ba365d77d865a4d6e576a96fd9e37ebf05b2a93ac4c261,1643562232,['a0eda8720179ffd4f242412599cadb012b'],[1.0291729],['f6bc0fcadd4b975c00dd3a8a8aab9faf4f'],[1.10623613],0.07802328
037f9165c67f0296818f677b57eb691943d18083368165d7657fee4f238d0d7b,1643587734,"['21ed0ce9c8b33c23665335828ff5978a6a', '1d9ce774cc4b3a48d47740c32320ba1106']","[5.55479787, 6.34916519]","['b35e6207975232e8bc04ebccc02aabcee9', '4fc32d460327110dce173d6f2a3cce1fe0', 'edc66288a86874a560b59eb3d8d39d5b0e', '466e6ef2593b995224662a73ffa118584b']","[3.08143346, 2.76766855, 1.29290642, 4.68178829]",0.08016634
6d2c872b91119dbf1c0750e75e001e5d26c93b63f1700b116d4ebf6ef49edd56,1643603594,['83ffdcd06c234cd44863f2b51aa6975068'],[2.38639401],"['d2f51e246c47624985c6d13d3845926fb9', 'f09de5b50a96669a8b0bc049eae87dc5c7', '63f9f80a4e6fb408230167739b0b61142d']","[0.93696007, 0.80629898, 0.8433497]",0.04097198
490830b33c95be9b084cb8a991019291dd546f3092c55c0101182de8dac4deee,1643613058,['86be810244bf1d7841afdbf538c734f05a'],[8.78882691],"['64ebf564c12a6b63915a6342c8e7dbb024', '714d933a74a1c045390802a19ba3f5b2ee', 'd5379a3162d47a6f1de81f06682f9b38d2', '83b6dc35e5bfde432beb436ac0d12b3933', '68a2e49402e529f2b97cee875f27d12a61']","[4.18974848, 0.58442605, 1.94236171, 0.58890919, 1.43483208]",0.0485494
c8b9a6cf039e7d4eab5e39cb4b6bfe9e0f72bb0c0baca21888be6ba2105dcb4d,1643620803,"['f09de5b50a96669a8b0bc049eae87dc5c7', 'f57714a45b39d5a312d236e0512f11782e', '86be810244bf1d7841afdbf538c734f05a']","[1.76036158, 1.555151, 7.95138683]","['204953f0bcb5d1f3257c3a1932225265ec', '26e37e6156a7b52a215995b2b1f61e2937', '50a2f80c864d124ccf368f3e5505b11c5e']","[2.12408909, 2.81885055, 6.21444764]",0.10951213
b26048419d7462d4fb0d1d347982450df8b09ff4da7e25dd521fc35252bcfe62,1643645042,['83ffdcd06c234cd44863f2b51aa6975068'],[4.10997206],"['1fb1679469a30fde6b7674ed39ef7e6cc5', '4f70aa43bd89f71e2cded8f7103a9e6536', 'a34befdebd0038a906d33cdf6be8430099']","[0.64449672, 0.98538795, 1.19361378]",0.08440228
9372231d65dea77ebf108e55f6d0907b7414e84f177df68c3cb938c2ba788de9,1643672425,"['f7bfbdd41819c8d7762b5de62811b92a23', 'a0eda8720179ffd4f242412599cadb012b']","[9.95969847, 1.58002481]","['87309855481bdfaedd71f4dbff29ceab67', 'c165a91581c7a5438be7d75e37efd69c08', '839cd16f9859ded0fcb393c34e20a2a717']","[3.13057487, 3.09649716, 5.23765693]",0.07499432
c698a4c222e23c780151835441052464093896e26d627cc3f49537ca943fd2c4,1643675244,"['1d5b65d7e840afcfd23c4d74aca5b322cb', '4b37fe631826d132c908b222bb24844244', '2a25ef22fe8ab9dfb87bc52083e639603b']","[5.9196945, 5.49598475, 6.61637845]","['31da545c3b644ef18d1536ee7e86f25466', '42637b40a51b1ecfac1e88e3cd8e8f27ef']","[6.88920776, 11.12245956]",0.02039038
7df2f09451c6e7094d5e31e51b65b1b23b3d0725c8fbddcdbef9430d88a29648,1643723035,['5718e78ddc5f65b810e00292a6f69f3f43'],[3.31172985],"['01c3ef7943ceab1f533b84a47a659a7ca3', '1f270ce14af33fdd3b524d8018e7066642', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[0.55701517, 1.08265861, 0.30612314]",0.09318686
e175455fd3dd90cf309e1c6d2a211fa1c8af3183c62b8fc9c76754c967829be3,1643723672,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.00074947],['6a640b6e18cd110a9a6f70a51c7bb83448'],[0.00023804],3.311e-05
a1d284afaf44e8f3648f508b9f363514c7610eaad135f275d7dcd9f352889b07,1643804123,"['0fa651b189e813b9717081db7ddc066734', '68a2e49402e529f2b97cee875f27d12a61']","[3.99636139, 2.59220466]",['5718e78ddc5f65b810e00292a6f69f3f43'],[4.39950184],0.04070074
f0acf1bc0af4a665db8a0049759175b4e9279d90f4b98af5de25d4783759fb4e,1643805953,"['edc66288a86874a560b59eb3d8d39d5b0e', '4b23494c157b8f6a714007f201882e8a32']","[7.68244699, 6.55546456]","['fe5872185fa9cba28878f806dff7d991b1', 'f7bfbdd41819c8d7762b5de62811b92a23', '466e6ef2593b995224662a73ffa118584b', 'f57714a45b39d5a312d236e0512f11782e']","[4.43349161, 1.6679078, 1.40811431, 6.63133002]",0.09706781
0c620cfc11495b65707e527d3b305624440a4390894ba1ae26efbd1149541b5b,1643837433,"['64ebf564c12a6b63915a6342c8e7dbb024', 'e7823a422eb566ac80671d684e17a48534']","[8.08224136, 1.40657898]","['15ac7f3765ec60a9ea32036a9790c8a449', 'a0eda8720179ffd4f242412599cadb012b', 'edc66288a86874a560b59eb3d8d39d5b0e']","[2.09813258, 2.53628111, 4.82118236]",0.03322429
875e68d6ca2ab633c17245137438ab5ec2e31fdc585aa394c5d0f1aa373ef33a,1643837433,['5718e78ddc5f65b810e00292a6f69f3f43'],[4.05157243],"['86be810244bf1d7841afdbf538c734f05a', '728aaacee6a67e65a0e83b092e1288f43c', '64ebf564c12a6b63915a6342c8e7dbb024']","[1.15047425, 0.53764947, 1.09049805]",0.06483557
aa3957e15e7ad97cb11f69c5c94b6f17e1ae6afe24fd13ebd95fb3326208681d,1643888844,['771216b25a4852420805da129f1de6a3e5'],[0.00063196],['f0e6035f2ebd8125aef8de92390bb4133d'],[0.00051249],1.262e-05
51fbc792767e10d182d0778cd224b071e51253edc6be202cf4fd8c054b827ce2,1643896110,"['1f270ce14af33fdd3b524d8018e7066642', 'eb7c978163c0be3286d2f9ad91b72e7ddd']","[1.78273918, 4.19968157]",['83ffdcd06c234cd44863f2b51aa6975068'],[3.51194789],0.02271039
60cbec9ea6c859aa6a30532d178ce281ce495b1827a1c1f3a270edbcc8ebe3be,1643961098,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.0005009],['c6f46a8d7a1b9164847192d700cd9047ed'],[0.00088659],8.964e-05
78f552c7c2c5ac9a66ab797e31016de17d154b8e581d7945175cc2a50042c365,1644009424,"['839cd16f9859ded0fcb393c34e20a2a717', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[3.61233165, 3.54391982]",['5718e78ddc5f65b810e00292a6f69f3f43'],[2.09823407],0.07444203
c0eee1069a5b9f568a2d5b1c0615affaf03a8195470bb4d72b2936bbd66d5142,1644177420,['771216b25a4852420805da129f1de6a3e5'],[0.00096235],['5cb67ecf3b63f743e4b925049800a2da73'],[0.00024362],6.488e-05
e18e06b5f5e2708fcc6cc537710384e4a185ed6651b93bb670860a7ca706bb6a,1644186547,"['1ce4e884247b237e6f932f4fe4ff30e68a', '9b511c4f31439699097e89f1c6e33773a8', '01c3ef7943ceab1f533b84a47a659a7ca3']","[9.46671073, 5.73706376, 9.5923097]","['b2f1bf21d8c2cf0edc34739a9c20c7c314', 'c165a91581c7a5438be7d75e37efd69c08', '41b0b18b1cdbc8b73d8c087056e33af864']","[7.66515073, 1.87068153, 15.11353998]",0.14671195
5be75414a9ee309575033a88c647f79290940c4a5d6820a4f7f4b3f4ec279bba,1644196631,['fdbc30246eb7bbc636d7b57bc54389979f'],[0.71234833],"['4b37fe631826d132c908b222bb24844244', '618310393e6719583e61accbb8b3d095f2', '21ed0ce9c8b33c23665335828ff5978a6a', 'c64123b4660059261a89312a131f5c974a', '063c002314c42769dcd4745ab373fdbadc']","[0.28180003, 0.13110987, 0.0633899, 0.09360271, 0.13726751]",0.00517831
f94c835ae2f1a5a1a335b08ff18476caf4d5669ed911ad47b8bcd39cd60fa96f,1644200535,"['c6f46a8d7a1b9164847192d700cd9047ed', 'c816c976cc4e32fe16f3356407338a4e37', '714d933a74a1c045390802a19ba3f5b2ee']","[9.35469575, 0.88906007, 7.49038092]","['58fd04d6dfc4233503f56aefa520a0c363', 'a34befdebd0038a906d33cdf6be8430099', '5cb67ecf3b63f743e4b925049800a2da73', '575fefd9897d1f6ecfabd336768801dfb2', '9293c0d7a4124b43ce3460a016a622dd68']","[6.60254777, 5.24215071, 0.77300594, 0.78884436, 4.20823099]",0.11935697
f8cc571c46c6d614cac6367ec6651ce712eb86449f4147ca913f787c0275d445,1644228053,['771216b25a4852420805da129f1de6a3e5'],[0.00090756],['4b23494c157b8f6a714007f201882e8a32'],[0.00019316],2.465e-05
dc9be10977873e0ed8947c98d9395b38e5233e26bd2de3deb779207600f41647,1644279297,"['57dc79b5d846ee6891e70b900a681fbd49', '83b6dc35e5bfde432beb436ac0d12b3933', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[1.08159157, 2.17088827, 3.51625884]","['728aaacee6a67e65a0e83b092e1288f43c', 'f0e6035f2ebd8125aef8de92390bb4133d', 'edc66288a86874a560b59eb3d8d39d5b0e']","[2.61197103, 0.42849376, 3.71303151]",0.01524238
7c349546468d8f92c98b0a6e567606ac053c88fd42bfee5e5a4b3dcdf422ae33,1644303850,['4fc32d460327110dce173d6f2a3cce1fe0'],[8.90055179],['25b36bac115db3b37f7fc3aa4dce631fe3'],[8.87134818],0.02920361
39669d9ae050fd777a8190820ea2092a21f3939d4ffd5d7522001ef1a1a8a341,1644338732,['5b6272198d00f0d40cb1b52d786628080c'],[0.00045432],['e34925d40f59776c5d371739815d29f666'],[0.00069144],3.458e-05
944acbe0f4f73d6561847edcb534579970694b38698ffbde988c33f7b08a2e09,1644451861,['5718e78ddc5f65b810e00292a6f69f3f43'],[4.7149395],"['5fb3cc65954d625073a73fcbbfc0e95afd', 'd5f7ce1a9e9dd4f30c87c8623e9d924773', '0fa651b189e813b9717081db7ddc066734']","[1.12167459, 0.45673215, 1.48524429]",0.065819
0d053cc599b91bbd58f672b32f2e9368bd2e3c52d6b495d322d938fe3dcf71c9,1644467418,"['e6827d8e95c302c654e4cd164885ed1db3', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[4.23093792, 4.76490645]",['5718e78ddc5f65b810e00292a6f69f3f43'],[4.73239076],0.01217346
99150bdb23fdceb116a0bf8d2501fbebc132bf5b105eacef561b10a0fa2e204d,1644468394,"['68a2e49402e529f2b97cee875f27d12a61', '4a32ecc1f191e2628ea52a1075d0a5fee4']","[3.48640054, 3.91989549]",['83ffdcd06c234cd44863f2b51aa6975068'],[5.33346318],0.06442226
9219383429851bd8eb94582b386e33f0caff2d75f1248359c3c4d401887f1b37,1644470715,"['50a2f80c864d124ccf368f3e5505b11c5e', 'fe5872185fa9cba28878f806dff7d991b1']","[3.16511333, 3.82932425]","['f5b815022c686bee76cc6b81bba45c339e', '58fd04d6dfc4233503f56aefa520a0c363', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[2.00278684, 1.1938024, 3.77949263]",0.01835571
bc1635e91468d4c6524c62d754785676cf8e3c9866e46eee182eb4a90af0c8e0,1644484536,"['eb7c978163c0be3286d2f9ad91b72e7ddd', '513ce67efc26cb401aada2433d91df8dc6']","[6.44809156, 5.64057712]","['d5f7ce1a9e9dd4f30c87c8623e9d924773', '6a640b6e18cd110a9a6f70a51c7bb83448', '1ce4e884247b237e6f932f4fe4ff30e68a', 'f7bfbdd41819c8d7762b5de62811b92a23']","[3.85667208, 2.44038707, 1.00609828, 4.7049161]",0.08059515
ab069a1f41d0aadf298312671ae0be68a082e2b7cb690fbd09bcf55dc7e479e6,1644510557,"['469a49668ea7a0b748af7ff812740b19a3', 'fe5872185fa9cba28878f806dff7d991b1', '9293c0d7a4124b43ce3460a016a622dd68']","[7.96574286, 9.24498411, 6.30064243]","['c688e64cc6c9cfe752e777fbfd20f0edfc', '839cd16f9859ded0fcb393c34e20a2a717', 'e49e26b72f8a021227087e663909e3802a', '2e30e81d131f2de44acd87f5ae87f89f0b']","[6.47337612, 7.40899449, 0.97089465, 8.53103992]",0.12706422
0e0b71cc0636694ef9f00c0944b1899ca7a8113d5db9d46b8110eee4230259fe,1644564115,"['64ebf564c12a6b63915a6342c8e7dbb024', '4b37fe631826d132c908b222bb24844244', '1898beeb684fae0b8a6c8e760521fcb3be']","[8.58317378, 4.20198787, 4.6176902]","['1ce37b10c54a2bb9ee4e1010871007b1b9', '0192ce1c53b9590c3ea64f6f1653d24d69', 'a0eda8720179ffd4f242412599cadb012b']","[6.8679203, 3.17397935, 7.19262692]",0.16832528
e2edb42d39464e74b264aa3c786d7c740a193a07eb7ad0ff2b6c3d3229c985d4,1644585234,"['bf4680bb0862d1853eee99de3bd469c576', '9293c0d7a4124b43ce3460a016a622dd68', '00616549f4d24e047419c1d3cab9a2e7c9']","[7.63221229, 4.33348318, 9.22791393]","['2a25ef22fe8ab9dfb87bc52083e639603b', 'c816c976cc4e32fe16f3356407338a4e37', '469a49668ea7a0b748af7ff812740b19a3', '53c11c8387b4ed4fce0967b08317239def']","[5.43753452, 6.64611834, 2.88041551, 6.16761954]",0.06192149
6cf642968ffe16879f0a00959ea400684a699cd9e3c13c009add07921d9482d7,1644702182,"['90cfb34f6424e918365dc2b8a377a2e912', '31da545c3b644ef18d1536ee7e86f25466', '86be810244bf1d7841afdbf538c734f05a']","[6.5163358, 9.8026311, 1.85327648]","['c6f46a8d7a1b9164847192d700cd9047ed', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c', '87309855481bdfaedd71f4dbff29ceab67', '90cfb34f6424e918365dc2b8a377a2e912', '1f270ce14af33fdd3b524d8018e7066642']","[7.83056109, 1.85478463, 3.37638844, 1.19216764, 3.87862597]",0.03971561
838e506144269bf6d016e0155900b95bfe3760a523c4eea345df2bdff4ddf2c3,1644727696,"['839cd16f9859ded0fcb393c34e20a2a717', '15ac7f3765ec60a9ea32036a9790c8a449', '86be810244bf1d7841afdbf538c734f05a']","[7.28836579, 4.30541766, 8.05567091]","['d2f51e246c47624985c6d13d3845926fb9', '87309855481bdfaedd71f4dbff29ceab67', '53c11c8387b4ed4fce0967b08317239def', 'd24a67d9462218fae4672f3534f0ef1a9c']","[7.16067265, 4.01889832, 3.84375722, 4.51858691]",0.10753926
2a3ba11b1c257760aebe68fc9a83557588f5c4d98d891bdfec724c10433de792,1644774047,"['86be810244bf1d7841afdbf538c734f05a', '1ce37b10c54a2bb9ee4e1010871007b1b9']","[2.68996139, 2.97924998]",['5718e78ddc5f65b810e00292a6f69f3f43'],[9.05674932],0.08058279
bb8d4f61252d2ab6ee6d4b01bf5f46251997b1da1abdc0f50689a2d871ee4d6d,1644865633,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[3.88233567],"['9b511c4f31439699097e89f1c6e33773a8', '57821c9f957e3c8d861b46b6f61b2a0f65', '64ebf564c12a6b63915a6342c8e7dbb024']","[0.56119903, 0.51379778, 0.45147172]",0.06197519
42ff5968ce616d753249c1707e29097dd85d699c4d8f6abd18d6cff609f6fa8f,1644910008,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.00098867],['877b1c8bec92d5b567c7de412ec7669f64'],[0.00075337],6.079e-05
a57994ce3de173c9521d351c84d621ba57e25720eadd2cff1e9b81dd588bf51a,1644911554,['5718e78ddc5f65b810e00292a6f69f3f43'],[2.01517866],"['728aaacee6a67e65a0e83b092e1288f43c', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c', '618310393e6719583e61accbb8b3d095f2']","[0.67838902, 0.81073078, 0.91272308]",0.05388776
a5f07d21e28daeedddf93c10222ec3d661d697bfe6a7ff5c15157cf8fdcdbf83,1644946246,['4fc32d460327110dce173d6f2a3cce1fe0'],[6.74790793],"['64ebf564c12a6b63915a6342c8e7dbb024', '2a25ef22fe8ab9dfb87bc52083e639603b', '6a109a5483459f2e36349c02320dc654af']","[1.15319107, 1.12741361, 4.44722785]",0.0200754
a2dd3c04a4e35e9c7c90e0248cc200d26242bd9b5d61131cbf39c69895e6617d,1644977732,"['293cdd5e9dbddb1c2b6d3aa86eca72ff1c', 'edc66288a86874a560b59eb3d8d39d5b0e']","[7.40271596, 8.0948835]","['4d6a36cd44d977a6a3c9ff68c2d94bbe1f', '90cfb34f6424e918365dc2b8a377a2e912', '1f270ce14af33fdd3b524d8018e7066642', '50a2f80c864d124ccf368f3e5505b11c5e', '57dc79b5d846ee6891e70b900a681fbd49']","[6.72139495, 3.67605674, 2.05259978, 0.8088207, 2.13542016]",0.10330713
406eb44eece3ee6ba6aace42cdc4b07c57d9be7654b01ec77e8cd7513999254b,1644977976,"['fc4d038805914452f1832e9c15614afd5f', 'bf4680bb0862d1853eee99de3bd469c576']","[2.15639425, 4.56948712]",['83ffdcd06c234cd44863f2b51aa6975068'],[8.04471019],0.01713236
62ac702750ffb02d892f670ba9f262c5addf5dee41f449444c8f6248f8d0a9ef,1644999375,['5b6272198d00f0d40cb1b52d786628080c'],[0.00017566],['e49e26b72f8a021227087e663909e3802a'],[0.00038738],2.347e-05
1af236d03bd442d8c95be05b2fdcff2b6422d6f739c52b34da2f094ac350ef9a,1645064779,"['01c3ef7943ceab1f533b84a47a659a7ca3', '4fc32d460327110dce173d6f2a3cce1fe0', 'b2f1bf21d8c2cf0edc34739a9c20c7c314']","[1.2703055, 5.7140975, 8.49666187]","['5dde0eb7987d5b618a28b82e3855f58ed5', 'c165a91581c7a5438be7d75e37efd69c08', '53c11c8387b4ed4fce0967b08317239def']","[4.05874768, 2.58808253, 8.77673867]",0.05749599
0222c035aa3d144e37a854e20fff61ebb2e952be80b06a2a07e5d3366be25a6f,1645070845,['5b6272198d00f0d40cb1b52d786628080c'],[0.00053381],['12baa8ceb4b8d6139d5959b0e7ed40f677'],[0.0004823],9.119e-05
d1207661722824bf0c16860dbc2c68e681fce39e0a2289e3f31e98d21076015d,1645095482,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.00073067],['01c3ef7943ceab1f533b84a47a659a7ca3'],[0.00077096],9.36e-05
b6da4523c1e78ea759958ee3b3b6cc4a27b2f8bda3737d045e50cd8f23c45738,1645100185,"['90cfb34f6424e918365dc2b8a377a2e912', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c']","[0.14267807, 9.9157456]","['1ce37b10c54a2bb9ee4e1010871007b1b9', '13192bf1e7d4335371a63f64d8bfa04cce']","[4.29230133, 5.74179345]",0.02432889
95b79eb0ca4aea9f7bd7569f0bc485a446f1e2e82dacec60e926f7f8db802375,1645124147,"['15ac7f3765ec60a9ea32036a9790c8a449', 'edc66288a86874a560b59eb3d8d39d5b0e']","[7.34159905, 8.79940283]","['6137c8da21e2b596a5c2527ff7f4809d0e', '31da545c3b644ef18d1536ee7e86f25466']","[6.21468214, 9.78967002]",0.13664972
e8c41baea9bdfbfd8b74954d5fa6ce412a42d30f9990526a455f0b425b2bc715,1645186723,"['877b1c8bec92d5b567c7de412ec7669f64', 'f7bfbdd41819c8d7762b5de62811b92a23', '42637b40a51b1ecfac1e88e3cd8e8f27ef']","[6.41581695, 5.47896816, 6.73799655]",['50a2f80c864d124ccf368f3e5505b11c5e'],[18.59751232],0.03526934
980d67c968c7719eae0eaba2d127fb9dc54f4efa82e1020f91e27d2f26975074,1645252150,"['f57714a45b39d5a312d236e0512f11782e', '33242d9a0d6c07f4fd0585092dc288d38a']","[3.11638319, 4.52598869]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[8.03873387],0.07733608
10cb63656391cf05b23fcd49328bdcad4856ddaedcd87f361304cfca66d12367,1645275624,['466e6ef2593b995224662a73ffa118584b'],[9.99347172],"['d5f7ce1a9e9dd4f30c87c8623e9d924773', '5fb3cc65954d625073a73fcbbfc0e95afd']","[4.77364935, 5.17804818]",0.04177419
a145711a80eeb853a1db5a405a60c39b33e48060b752799ae1ee5daf923c35f2,1645308219,['4d6a36cd44d977a6a3c9ff68c2d94bbe1f'],[97.21757102],['387fb78f1fdd02f2ecc757421dcc11b111'],[51.33918202],0.9216709
d2db3ad383f6e29376051fdf18dd02ae6eb9a7af1c2472b9323a9aab4bc966bf,1645312499,"['0192ce1c53b9590c3ea64f6f1653d24d69', '58fd04d6dfc4233503f56aefa520a0c363']","[1.70667223, 2.21205048]",['5718e78ddc5f65b810e00292a6f69f3f43'],[9.37229628],0.08068314
a437dcdf08bfe640ce9ba9a155a018234cc6e3b5234dca2f3a1d0c706bedc182,1645351890,"['8b6a7d5536f920666cda39a3cabdc7e722', '07379709b32648049da2752090d830c1bb']","[4.87402712, 5.01437841]","['0192ce1c53b9590c3ea64f6f1653d24d69', 'fe5872185fa9cba28878f806dff7d991b1', '87309855481bdfaedd71f4dbff29ceab67']","[2.77490685, 2.25766874, 4.81162215]",0.04420779
cae1399c26f9859e620ef0e764cf1149f7035c51ba0e5e0129aad85d0791433d,1645423392,"['26e37e6156a7b52a215995b2b1f61e2937', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[4.68355469, 4.72845539]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[5.87504333],0.05479761
afd20aad3ada92cca84979cdd557732136eaad0d285cca6534ca4a9216d03966,1645453247,"['1ce37b10c54a2bb9ee4e1010871007b1b9', '41b0b18b1cdbc8b73d8c087056e33af864']","[2.73469782, 2.82059821]",['5718e78ddc5f65b810e00292a6f69f3f43'],[6.79282648],0.06608332
2c0d26361cc165ed558dd73bb041fc4ca7e8d9f2c026f51787d3cee09a38a8c2,1645459650,"['293cdd5e9dbddb1c2b6d3aa86eca72ff1c', '01c3ef7943ceab1f533b84a47a659a7ca3']","[3.74317335, 8.83122066]","['6137c8da21e2b596a5c2527ff7f4809d0e', 'f0e6035f2ebd8125aef8de92390bb4133d']","[3.86691954, 8.63511784]",0.07235663
8b84e7acb418c0b8a12b35c6cdea8ea818315ef4ba590062219e93f4a8b26273,1645472657,['771216b25a4852420805da129f1de6a3e5'],[0.00060927],['e49e26b72f8a021227087e663909e3802a'],[0.00046089],8.871e-05
3dc828c49f71048a4be23fd6d4ede6bbe1c145fad3b59bc7f759cd135b3bd3b7,1645479643,['41b0b18b1cdbc8b73d8c087056e33af864'],[6.14185563],"['fe5872185fa9cba28878f806dff7d991b1', '64ebf564c12a6b63915a6342c8e7dbb024']","[1.92389967, 4.16087302]",0.05708294
f5b7e5f829a8951825a727c6221053c697f88de07aabaccc0cb92b276eb01ccf,1645503160,"['1f270ce14af33fdd3b524d8018e7066642', '1d9ce774cc4b3a48d47740c32320ba1106']","[8.25655588, 7.03934617]",['87309855481bdfaedd71f4dbff29ceab67'],[15.26904923],0.02685282
4514733e2bafb35a39ca6ef89975321d83fabff15d94e02fccb0ac048d921fa5,1645525378,['13192bf1e7d4335371a63f64d8bfa04cce'],[4.8398428],"['b1bcb5f755249ffe296e09fa4cc26525ec', '1ce37b10c54a2bb9ee4e1010871007b1b9', 'e6827d8e95c302c654e4cd164885ed1db3']","[0.70746295, 1.27931602, 2.83515237]",0.01791146
f92870c28714d3c5c30c81403a84dd26572d15c891e43cd6c02f7a08b3255b2d,1645534858,['fdbc30246eb7bbc636d7b57bc54389979f'],[7.07166302],"['57dc79b5d846ee6891e70b900a681fbd49', '07379709b32648049da2752090d830c1bb', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c', 'f09de5b50a96669a8b0bc049eae87dc5c7', 'e49e26b72f8a021227087e663909e3802a']","[2.44738528, 1.19913362, 0.4369332, 1.06730568, 1.85377376]",0.06713148
d36238c3ca52cf7face40c04942c8a775089e51d4f492302be9d8109997d17f7,1645556081,"['839cd16f9859ded0fcb393c34e20a2a717', '86be810244bf1d7841afdbf538c734f05a']","[4.65344456, 5.56239761]","['1898beeb684fae0b8a6c8e760521fcb3be', 'b2f1bf21d8c2cf0edc34739a9c20c7c314']","[2.89577729, 7.27139095]",0.04867393
af3dad971234c992e24e6c736a64bac1b21592d11945e4395b3d0c1a9dfe53c5,1645558074,['f09de5b50a96669a8b0bc049eae87dc5c7'],[5.61229206],['f356066644ebb4c59e80cecc2698bbec79'],[5.58703258],0.02525948
af2803477e1d1b727fcdfe570aaf98b0aabf8809f8f0b2851af292c7dac79cb0,1645682064,"['5dde0eb7987d5b618a28b82e3855f58ed5', '5cb67ecf3b63f743e4b925049800a2da73']","[7.0489379, 4.64130725]","['8b6a7d5536f920666cda39a3cabdc7e722', 'b1bcb5f755249ffe296e09fa4cc26525ec', '25b36bac115db3b37f7fc3aa4dce631fe3', '839cd16f9859ded0fcb393c34e20a2a717', '9293c0d7a4124b43ce3460a016a622dd68']","[2.62381925, 2.87423427, 1.39823607, 0.77039014, 3.99224808]",0.03131734
aea1a8c71185c40ed14c4ac7502466c6fb72f83386624a12fd0c6a96457f0aab,1645694718,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[4.59581693],"['f7f299f4f5627d077db8c0d82399e47cbe', '12baa8ceb4b8d6139d5959b0e7ed40f677', '53c11c8387b4ed4fce0967b08317239def']","[0.64438629, 0.89207811, 0.70313899]",0.04097307
68ab2e8164ac389a62280028e3c1d6f4bbea406737d97e11ff4251d89c2c7a0e,1645700245,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[2.58022099],"['f7f299f4f5627d077db8c0d82399e47cbe', '5cb67ecf3b63f743e4b925049800a2da73', '1ce37b10c54a2bb9ee4e1010871007b1b9']","[0.83056649, 0.3060664, 0.56764321]",0.01957944
